,GEOID,race_prop,race_nonw,tenu_p-rent,tenu_rent,tenu_tot
61,410050222011,0.12453531598513011,67,0.41089108910891087,83,202
62,410050235002,0.03450363196125908,57,0.0,0,534
63,410050235005,0.0,0,0.225201072386059,84,373
64,410050235001,0.03535010197144799,52,0.19699812382739212,105,533
65,410050238001,0.009491525423728813,14,0.12958963282937366,60,463
66,410050238003,0.0,0,0.13,26,200
67,410050238005,0.03909643788010426,45,0.24390243902439024,100,410
68,410050216012,0.12818856958346786,397,0.586840091813313,767,1307
69,410050216013,0.012265512265512266,17,0.3837953091684435,180,469
70,410359701003,0.007233273056057866,4,0.624113475177305,176,282
71,410359701001,0.08666666666666667,52,0.3645833333333333,70,192
72,410290030022,0.10666666666666667,160,0.2992,187,625
73,410290025001,0.06472196900638104,71,0.06526315789473684,31,475
74,410290025002,0.03741007194244604,26,0.14705882352941177,45,306
75,410290009002,0.06282906282906282,179,0.23512747875354106,249,1059
76,410290009001,0.0,0,0.16901408450704225,72,426
77,410290014001,0.048222775639574375,213,0.24366041896361632,442,1814
78,410290023002,0.08668730650154799,84,0.08505154639175258,33,388
79,410290002011,0.0725,87,0.8245614035087719,376,456
80,410290002013,0.09832134292565947,164,0.9022140221402214,489,542
81,410290015001,0.15648854961832062,164,0.1532033426183844,55,359
82,410290015002,0.0,0,0.21046228710462286,173,822
83,410290024002,0.04145077720207254,32,0.16224188790560473,55,339
84,410599505001,0.13165266106442577,235,0.5137195121951219,337,656
85,410599505002,0.11711711711711711,182,0.27522935779816515,180,654
86,410599505003,0.1348314606741573,48,0.2077922077922078,32,154
87,410599507002,0.28268991282689915,227,0.7160883280757098,227,317
88,410599507001,0.05941704035874439,53,0.5759803921568627,235,408
89,410599507003,0.16040955631399317,141,0.4101694915254237,121,295
90,410599509002,0.14807302231237324,146,0.3452054794520548,126,365
91,410599509003,0.02334914264866837,64,0.16837315130830488,148,879
92,410599509001,0.1176,147,0.7226720647773279,357,494
93,410599502001,0.16117216117216118,220,0.2857142857142857,142,497
94,410599502003,0.21962313190383365,338,0.40825688073394495,178,436
95,410599502005,0.15781922525107603,220,0.3790523690773067,152,401
96,410599502004,0.3518716577540107,329,0.4733893557422969,169,357
97,410599502002,0.10967302452316076,161,0.373469387755102,183,490
98,410599502006,0.0,0,0.2669902912621359,55,206
99,410599514001,0.07986577181208054,119,0.21262458471760798,128,602
100,410470108022,0.29347198151357595,508,0.1947565543071161,104,534
101,410470108024,0.20675872093023256,569,0.21461716937354988,185,862
102,410470018014,0.5231006160164271,1019,0.3065134099616858,160,522
103,410470018013,0.1377245508982036,207,0.2710084033613445,129,476
104,410470018012,0.3717728055077453,648,0.7803921568627451,597,765
105,410050228001,0.06772908366533864,68,0.6706689536878216,391,583
106,410050228003,0.06220839813374806,40,0.1863799283154122,52,279
107,410050232022,0.0573986308583465,109,0.04184100418410042,30,717
108,410710302022,0.07867730900798175,69,0.45892351274787535,162,353
109,410710302021,0.07295081967213114,178,0.419672131147541,384,915
110,410019503002,0.05894308943089431,58,0.5675146771037182,290,511
111,410019503003,0.0547945205479452,24,0.3380281690140845,72,213
112,410019501003,0.10941086457536343,143,0.22586872586872586,117,518
113,410019501001,0.008985879332477536,7,0.1717171717171717,68,396
114,410019504003,0.011180124223602485,9,0.3708609271523179,112,302
115,410019504001,0.0815450643776824,114,0.23788546255506607,162,681
116,410019506001,0.046232876712328765,27,0.25806451612903225,64,248
117,410019502003,0.040526849037487336,40,0.37945492662473795,181,477
118,410019505002,0.2833333333333333,272,0.43700787401574803,111,254
119,410019505001,0.049689440993788817,88,0.2169811320754717,161,742
120,410333611001,0.12745545911375056,279,0.37462537462537465,375,1001
121,410333611003,0.04839460214053048,104,0.45248868778280543,400,884
122,410333613004,0.050213675213675216,94,0.2271062271062271,186,819
123,410470016042,0.4612903225806452,572,0.6998087954110899,366,523
124,410050214002,0.16379310344827586,171,0.5670886075949367,224,395
125,410050214003,0.0374251497005988,25,0.5925,237,400
126,410359718001,0.27955665024630544,227,0.643979057591623,246,382
127,410359703002,0.0273109243697479,13,0.04245283018867924,9,212
128,410359703001,0.06998158379373849,38,0.15932203389830507,47,295
129,410359703003,0.058333333333333334,49,0.034739454094292806,14,403
130,410359703004,0.04579339723109691,43,0.0,0,306
131,410359705002,0.13210702341137123,79,0.08502024291497975,21,247
132,410359705001,0.12056737588652482,119,0.2652582159624413,113,426
133,410359711003,0.02926829268292683,36,0.30018083182640143,166,553
134,410359711004,0.04938271604938271,32,0.4581497797356828,104,227
135,410359711001,0.12073170731707317,99,0.6270096463022508,195,311
136,410359711002,0.10408921933085502,280,0.29361296472831266,308,1049
137,410470106002,0.05296610169491525,75,0.10366826156299841,65,627
138,410470106003,0.16329704510108864,105,0.2920962199312715,85,291
139,410470013003,0.10621468926553672,94,0.21107266435986158,61,289
140,410470013001,0.13646288209606988,250,0.38303030303030305,316,825
141,410470015013,0.05499438832772166,98,0.6611570247933884,480,726
142,410470015011,0.18158066623122143,278,0.22832980972515857,108,473
143,410470016024,0.31704781704781704,610,0.3333333333333333,217,651
144,410470016022,0.3744874715261959,822,0.922422954303932,868,941
145,410470016021,0.33982473222979553,1047,0.8523573200992556,687,806
146,410470018023,0.28888888888888886,507,0.2230971128608924,85,381
147,410470018022,0.5518018018018018,735,0.7121212121212122,329,462
148,410470023011,0.13105076741440377,333,0.379746835443038,360,948
149,410470107021,0.21368243243243243,253,0.21052631578947367,88,418
150,410470107022,0.06252147028512539,182,0.12111468381564845,113,933
151,410470108014,0.04559748427672956,29,0.27391304347826084,63,230
152,410470108015,0.059734513274336286,108,0.3051643192488263,195,639
153,410470108011,0.1416490486257928,201,0.47575057736720555,206,433
154,410470108012,0.040526849037487336,40,0.3739130434782609,129,345
155,410050232012,0.03454803596781827,73,0.1193029490616622,89,746
156,410050232011,0.11293345829428304,241,0.03513513513513514,26,740
157,410050236001,0.035023041474654376,38,0.09313725490196079,38,408
158,410050243023,0.0560081466395112,110,0.06044678055190539,46,761
159,410050203042,0.1276595744680851,156,0.24041811846689895,138,574
160,410050203041,0.22965879265091863,525,0.02390998593530239,17,711
161,410050212001,0.16412446613788895,269,0.7416934619506966,692,933
162,410050224001,0.14733542319749215,141,0.5714285714285714,228,399
163,410359707001,0.04160246533127889,27,0.13523131672597866,38,281
164,410359707002,0.044977511244377814,60,0.288135593220339,170,590
165,410359717003,0.4302600472813239,182,0.8090909090909091,178,220
166,410359717002,0.09414225941422594,90,0.39215686274509803,180,459
167,410359710001,0.0874074074074074,59,0.39747634069400634,126,317
168,410599506001,0.03220035778175313,18,0.3364485981308411,72,214
169,410599506003,0.5941422594142259,284,0.8686440677966102,205,236
170,410599506006,0.05694227769110764,73,0.3755020080321285,187,498
171,410599508004,0.04065827686350436,126,0.0831758034026465,88,1058
172,410599508002,0.17569352708058125,133,0.48,156,325
173,410599508001,0.19487019080387863,623,0.2204724409448819,84,381
174,410599508003,0.0,0,0.20300751879699247,54,266
175,410599510001,0.07296137339055794,51,0.19745222929936307,62,314
176,410599510002,0.11533052039381153,328,0.4845005740528129,422,871
177,410599510004,0.15282392026578073,138,0.47435897435897434,148,312
178,410599510003,0.06737967914438503,63,0.42178217821782177,213,505
179,410290002033,0.07861189801699717,111,0.8306595365418895,466,561
180,410290002032,0.1053921568627451,172,0.5557299843014128,354,637
181,410290002031,0.15550239234449761,130,0.7785888077858881,320,411
182,410290013023,0.12283464566929134,390,0.09824902723735408,101,1028
183,410290013025,0.05353535353535353,53,0.05569007263922518,23,413
184,410290013021,0.022482893450635387,23,0.16037735849056603,68,424
185,410290022004,0.0175054704595186,24,0.335243553008596,234,698
186,410290022002,0.04441453566621804,66,0.555205047318612,352,634
187,410290022003,0.13322091062394603,158,0.17266187050359713,96,556
188,410290030011,0.0,0,0.24371859296482412,97,398
189,410290006013,0.013041210224308816,25,0.35242839352428396,283,803
190,410290006011,0.12760910815939278,269,0.030729833546734954,24,781
191,410290012002,0.0,0,0.5272727272727272,29,55
192,410290012001,0.13063063063063063,551,0.42123056118999325,623,1479
193,410050240002,0.0,0,0.09701492537313433,26,268
194,410050218022,0.18104448742746615,468,0.4548076923076923,473,1040
195,410599510005,0.1556122448979592,122,0.5120274914089347,149,291
196,410599513002,0.18601297764960345,258,0.21386138613861386,108,505
197,410599513004,0.15703703703703703,212,0.46867749419953597,202,431
198,410599513001,0.051587301587301584,26,0.26704545454545453,47,176
199,410599501001,0.14315569487983282,274,0.2839838492597577,211,743
200,410599511003,0.3333333333333333,296,0.5850340136054422,172,294
201,410599511004,0.13495575221238937,61,0.10810810810810811,20,185
202,410599511005,0.05562913907284768,84,0.1353637901861252,80,591
203,410599512005,0.10471491228070176,191,0.017035775127768313,10,587
204,410599512002,0.24217252396166133,379,0.5597014925373134,300,536
205,410599512003,0.13170731707317074,81,0.5866141732283464,149,254
206,410599512006,0.05555555555555555,68,0.5321428571428571,298,560
207,410419518001,0.01053864168618267,9,0.15774647887323945,56,355
208,410419518002,0.38640226628895186,682,0.3253012048192771,216,664
209,410419517001,0.06456863809007053,119,0.2901376146788991,253,872
210,410530204001,0.04365079365079365,66,0.3551912568306011,195,549
211,410530204004,0.10357714895888948,194,0.10810810810810811,72,666
212,410530204002,0.38689095127610207,667,0.2015625,129,640
213,410530204005,0.1435114503816794,94,0.17916666666666667,43,240
214,410050201002,0.10497237569060773,95,0.11382113821138211,42,369
215,410050201001,0.16644474034620507,375,0.01843817787418655,17,922
216,410050203021,0.15255905511811024,155,0.6082089552238806,326,536
217,410050203022,0.1605061605061605,482,0.23109600679694137,272,1177
218,410290003001,0.1585811163275952,608,0.4930725346373268,605,1227
219,410290003002,0.13394833948339482,363,0.5160796324655437,674,1306
220,410290002022,0.11869747899159663,113,0.75054704595186,343,457
221,410290002023,0.20600353148911124,350,0.7146067415730337,318,445
222,410290002021,0.1123429416112343,152,0.60075329566855,319,531
223,410290017002,0.0228494623655914,51,0.552460538532962,595,1077
224,410290017003,0.013605442176870748,10,0.1791767554479419,74,413
225,410290019002,0.23061430010070494,229,0.49310344827586206,143,290
226,410290001001,0.06192468619246862,74,0.8083538083538083,329,407
227,410050224004,0.11491935483870967,57,0.5511111111111111,124,225
228,410050224005,0.09513742071881606,90,0.6195121951219512,254,410
229,410050237002,0.3157894736842105,258,0.36328125,93,256
230,410050237001,0.021484375,33,0.14285714285714285,78,546
231,410190800004,0.05079825834542816,70,0.06638115631691649,31,467
232,410190800005,0.025034770514603615,18,0.7884615384615384,287,364
233,410050209003,0.11446409989594172,220,0.6650943396226415,564,848
234,410050209002,0.1722488038277512,180,0.27828054298642535,123,442
235,410050216023,0.15073529411764705,369,0.39849624060150374,371,931
236,410050216021,0.31536819637139807,591,0.7083839611178615,583,823
237,410050219002,0.12668743509865005,122,0.4313304721030043,201,466
238,410050202004,0.0876699484294421,187,0.18337129840546698,161,878
239,410050202002,0.08244274809160305,108,0.04330708661417323,22,508
240,410050217001,0.062157221206581355,170,0.10925925925925926,118,1080
241,410050217002,0.09208731241473397,135,0.516209476309227,414,802
242,410599514002,0.0755608028335301,64,0.3137254901960784,96,306
243,410599503003,0.12023708721422523,142,0.2608695652173913,126,483
244,410599503002,0.0704070407040704,64,0.24691358024691357,80,324
245,410599504005,0.1176948051948052,145,0.2777777777777778,105,378
246,410599504006,0.09698996655518395,58,0.07636363636363637,21,275
247,410599504001,0.03582089552238806,12,0.2694610778443114,45,167
248,410599504003,0.07102593010146561,63,0.6113861386138614,247,404
249,410599506004,0.19084628670120898,221,0.4717948717948718,184,390
250,410599506002,0.1688073394495413,92,0.756198347107438,183,242
251,410670312002,0.47711511789181693,344,1.0,260,260
252,410670316062,0.2449822904368359,415,0.5317324185248714,310,583
253,410670316061,0.24061032863849766,615,0.3478787878787879,287,825
254,410670316063,0.2793478260869565,771,0.35403726708074534,285,805
255,410670316131,0.27030716723549486,396,0.2302025782688766,125,543
256,410619704002,0.07236268526591107,83,0.5387453874538746,292,542
257,410619704001,0.07125890736342043,60,0.049723756906077346,18,362
258,410099704002,0.0932475884244373,116,0.16346153846153846,85,520
259,410099704001,0.020151133501259445,24,0.17317073170731706,71,410
260,410430304016,0.048600883652430045,33,0.468503937007874,119,254
261,410430304011,0.08391987005955603,155,0.16193656093489148,97,599
262,410430307003,0.03865979381443299,30,0.23114355231143552,95,411
263,410430307004,0.05405405405405406,86,0.3284789644012945,203,618
264,410510037013,0.18907563025210083,270,0.48688524590163934,297,610
265,410670317033,0.19777960526315788,481,0.244,183,750
266,410670318051,0.25551564905079527,498,0.14972273567467653,81,541
267,410670318054,0.19845857418111754,309,0.10371819960861056,53,511
268,410670321031,0.11244979919678715,308,0.06880733944954129,60,872
269,410670321032,0.13230935057935866,491,0.442159383033419,688,1556
270,410670326033,0.2913478516774573,495,0.24027072758037224,142,591
271,410670326031,0.08856088560885608,144,0.45176470588235296,192,425
272,410050244001,0.17144528964306613,586,0.6386217948717948,797,1248
273,410050244003,0.1938168846611177,652,0.8121019108280255,1275,1570
274,410050244002,0.16875981161695447,215,0.636,318,500
275,410470021022,0.04860267314702309,40,0.33447098976109213,98,293
276,410470021023,0.09291747888239116,143,0.7073863636363636,498,704
277,410470021024,0.08001963672066764,163,0.3599476439790576,275,764
278,410470021021,0.08649912331969609,148,0.4127725856697819,265,642
279,410470023032,0.15469879518072288,321,0.20707732634338138,158,763
280,410419503043,0.084155161078238,128,0.48695652173913045,336,690
281,410419503031,0.10202020202020202,101,0.21767241379310345,101,464
282,410419503032,0.15992647058823528,87,0.2589928057553957,72,278
283,410050220003,0.060634770251065846,128,0.38913525498891355,351,902
284,410050228004,0.3962920046349942,342,0.1755485893416928,56,319
285,410050202005,0.05405405405405406,52,0.6898954703832753,396,574
286,410510067012,0.2529129540781357,369,0.5475040257648953,340,621
287,410530053005,0.09035565523870555,282,0.026126126126126126,29,1110
288,410530203042,0.145679012345679,236,0.8221070811744386,476,579
289,410530203041,0.3722627737226277,561,0.731974921630094,467,638
290,410530203032,0.16948130277442702,281,0.5723577235772358,352,615
291,410530205002,0.03050738599871548,95,0.12756849315068494,149,1168
292,410510096053,0.19715447154471544,388,0.5947302383939774,474,797
293,410510104111,0.18206521739130435,268,0.676056338028169,384,568
294,410510064032,0.28584474885844746,626,0.4978902953586498,472,948
295,410510064033,0.23553299492385787,232,0.6521739130434783,285,437
296,410510104101,0.25355450236966826,428,0.7804107424960506,494,633
297,410510104103,0.42804085422469823,461,0.46846846846846846,156,333
298,410579604001,0.031088082901554404,24,0.08934707903780069,26,291
299,410579604003,0.11958762886597939,232,0.4899328859060403,365,745
300,410579605003,0.10654205607476636,57,0.551094890510949,151,274
301,410579605001,0.0,0,0.48372093023255813,104,215
302,410579607002,0.01896551724137931,11,0.10038610038610038,26,259
303,410710305011,0.064343163538874,96,0.17570093457943925,94,535
304,410710305013,0.11135276207046542,256,0.2965186074429772,247,833
305,410710307021,0.0785282811641955,143,0.3919463087248322,292,745
306,410710310001,0.047092743873137916,98,0.2777777777777778,195,702
307,410710302013,0.15239154616240266,137,0.4441489361702128,167,376
308,410710302014,0.1723192874272011,503,0.7838283828382838,475,606
309,410710302012,0.27181603773584906,461,0.6106032906764168,334,547
310,410470105032,0.10550996483001172,90,0.3505747126436782,122,348
311,410470105033,0.02043369474562135,49,0.2457627118644068,174,708
312,410470107012,0.14775725593667546,280,0.47342995169082125,294,621
313,410470107015,0.11281179138321995,199,0.3179190751445087,220,692
314,410530052011,0.07888888888888888,71,0.4297520661157025,104,242
315,410530052013,0.17493830545653963,638,0.4580514208389716,677,1478
316,410530202041,0.10258064516129033,159,0.17155756207674944,76,443
317,410530202042,0.04825737265415549,72,0.09563409563409564,46,481
318,410530051001,0.3686036426712923,425,0.5812182741116751,229,394
319,410470105013,0.041353383458646614,88,0.12092391304347826,89,736
320,410470105011,0.014241486068111455,23,0.019130434782608695,11,575
321,410510003025,0.042735042735042736,45,0.06947890818858561,28,403
322,410510003022,0.10943396226415095,174,0.15,87,580
323,410510003026,0.1534090909090909,162,0.07633587786259542,30,393
324,410510003024,0.0454222853087296,64,0.11885245901639344,58,488
325,410510005012,0.17625231910946196,190,0.2602739726027397,114,438
326,410510005014,0.1441523118766999,159,0.3012658227848101,119,395
327,410510005011,0.23185265438786565,214,0.438953488372093,151,344
328,410510005013,0.19869174161896974,243,0.41505791505791506,215,518
329,410510013023,0.11951684678957407,188,0.3610648918469218,217,601
330,410510013022,0.12140871177015755,131,0.4866920152091255,256,526
331,410510013021,0.05063291139240506,48,0.5338983050847458,189,354
332,410510024011,0.12131837307152875,173,0.0900562851782364,48,533
333,410510024012,0.05169340463458111,29,0.3089430894308943,76,246
334,410139501004,0.1233974358974359,77,0.116,29,250
335,410139501003,0.04874572405929305,171,0.39473684210526316,645,1634
336,410670316132,0.2570462232243517,228,0.3858267716535433,98,254
337,410670316134,0.4217479674796748,1660,0.6837549933422103,1027,1502
338,410670316133,0.37834882449425916,692,0.3870014771048744,262,677
339,410670318072,0.189989235737352,353,0.0997229916897507,72,722
340,410670318071,0.4143468950749465,774,0.5331010452961672,459,861
341,410670324045,0.23654066437571591,413,0.46598639455782315,274,588
342,410670324044,0.2325315005727377,609,0.15345005149330587,149,971
343,410670324042,0.4070058381984987,488,0.19955156950672645,89,446
344,410670319041,0.13060278207109738,169,0.09799554565701558,44,449
345,410670309001,0.26177795985251945,639,0.6957494407158836,622,894
346,410670315121,0.07369942196531792,51,0.0,0,257
347,410670315122,0.3405373831775701,1166,0.25780553077609275,289,1121
348,410499702002,0.06998158379373849,38,0.32751091703056767,75,229
349,410499702001,0.22269807280513917,104,0.17365269461077845,29,167
350,410499702006,0.03504043126684636,13,0.22905027932960895,41,179
351,410499701001,0.1908256880733945,416,0.22053231939163498,174,789
352,410279504003,0.24585282858358146,578,0.13838550247116968,84,607
353,410379602002,0.20234604105571846,69,0.017699115044247787,4,226
354,410379602004,0.1825962910128388,128,0.43670886075949367,138,316
355,410379602003,0.13069908814589665,86,0.40773809523809523,137,336
356,410379602005,0.05014749262536873,51,0.3811881188118812,154,404
357,410379601002,0.03861788617886179,38,0.4512471655328798,199,441
358,410379601001,0.03310197544046983,62,0.4412997903563941,421,954
359,410510003012,0.22142429682824655,370,0.2967032967032967,81,273
360,410510002003,0.19826652221018418,366,0.39807162534435264,289,726
361,410510002004,0.14433656957928803,223,0.8079034028540066,736,911
362,410510004022,0.14133333333333334,106,0.22318840579710145,77,345
363,410510004023,0.09656398104265403,163,0.4513556618819777,283,627
364,410510011021,0.11804613297150611,174,0.5710059171597633,386,676
365,410510015003,0.05370843989769821,42,0.262987012987013,81,308
366,410510015002,0.08998144712430427,97,0.42643923240938164,200,469
367,410510076001,0.15919923736892277,167,0.1977401129943503,105,531
368,410510076002,0.2683150183150183,586,0.4870848708487085,396,813
369,410510077002,0.4898373983739837,482,0.22894736842105262,87,380
370,410510081002,0.3256807261078484,610,0.5230312035661219,352,673
371,410510081004,0.2520703933747412,487,0.45036319612590797,372,826
372,410459706001,0.08352668213457076,72,0.5015105740181269,166,331
373,410459706003,0.0675146771037182,69,0.38769230769230767,126,325
374,410710303022,0.005942275042444821,7,0.10574712643678161,46,435
375,410710303021,0.08658008658008658,80,0.06626506024096386,22,332
376,410710301021,0.056375838926174496,42,0.10869565217391304,40,368
377,410710301023,0.07127429805615551,231,0.3321616871704745,378,1138
378,410710306011,0.36275106512477173,596,0.1883495145631068,97,515
379,410710306012,0.08147174770039421,124,0.3447251114413076,232,673
380,410710301011,0.08703819661865998,278,0.28420123565754635,322,1133
381,410710303011,0.07042253521126761,35,0.14556962025316456,23,158
382,410710303012,0.13021664766248575,571,0.11056682995101469,158,1429
383,410050204042,0.10174880763116058,192,0.17345399698340874,115,663
384,410050204041,0.07972544878563886,151,0.09407216494845361,73,776
385,410670309003,0.17022844509948415,231,0.6921944035346097,470,679
386,410670309002,0.15970654627539504,283,0.6027586206896551,437,725
387,410319603024,0.22613458528951486,578,0.3079896907216495,239,776
388,410319603023,0.1272430668841762,78,0.22868217054263565,59,258
389,410050230011,0.02694008845999196,67,0.10526315789473684,90,855
390,410139501005,0.17207792207792208,159,0.3185378590078329,122,383
391,410139502002,0.011494252873563218,14,0.06302521008403361,30,476
392,410139502004,0.11128284389489954,72,0.12276214833759591,48,391
393,410139503002,0.1191919191919192,177,0.2828096118299446,153,541
394,410139503004,0.0,0,0.33852140077821014,87,257
395,410139503005,0.07094594594594594,189,0.16062176165803108,155,965
396,410559501002,0.09620253164556962,76,0.256,96,375
397,410559501001,0.07276995305164319,62,0.45308310991957107,169,373
398,410659702003,0.17805582290664101,185,0.691683569979716,341,493
399,410659705002,0.22664924885695623,347,0.4234930448222566,274,647
400,410659705003,0.13371537726838587,140,0.47161572052401746,216,458
401,410659707002,0.04411764705882353,51,0.2036613272311213,89,437
402,410390039001,0.22241529105125976,256,1.0,456,456
403,410390039003,0.016861219195849545,13,0.9452054794520548,483,511
404,410110011002,0.029013539651837523,15,0.3964757709251101,90,227
405,410110011006,0.13414634146341464,143,0.5128865979381443,199,388
406,410110011003,0.026066350710900472,22,0.34492753623188405,119,345
407,410110011005,0.014354066985645933,12,0.2742857142857143,96,350
408,410110006002,0.12962962962962962,77,0.20072992700729927,55,274
409,410110006001,0.08666666666666667,78,0.2755681818181818,97,352
410,410110003002,0.1210762331838565,81,0.3870967741935484,108,279
411,410510063001,0.1724137931034483,375,0.10543657331136738,64,607
412,410510064022,0.0931580981832238,241,0.10568295114656032,106,1003
413,410510070003,0.05750798722044728,54,0.048484848484848485,16,330
414,410510070002,0.32345013477088946,720,0.06501950585175553,50,769
415,410510072012,0.08333333333333333,96,0.3796423658872077,276,727
416,410510038023,0.2023070097604259,228,0.24759615384615385,103,416
417,410319602023,0.0563180312352106,119,0.41857506361323155,329,786
418,410319602022,0.13699951760733237,284,0.3309608540925267,279,843
419,410319602012,0.25285895806861497,398,0.5947467166979362,317,533
420,410319602011,0.3415384615384615,666,0.49489795918367346,388,784
421,410319603012,0.1101010101010101,109,0.09492273730684327,43,453
422,410319603013,0.07407407407407407,146,0.15012106537530268,124,826
423,410319603011,0.007326007326007326,6,0.06077348066298342,22,362
424,410030002022,0.2268739032338932,905,0.509782001117943,912,1789
425,410030002021,0.05988455988455989,83,0.060240963855421686,30,498
426,410030107022,0.21866372170071782,396,,0,0
427,410030107023,0.35428571428571426,496,0.9352640545144804,549,587
428,410030107021,0.19171917191719173,213,0.7120622568093385,366,514
429,410459706005,0.0,0,0.37623762376237624,38,101
430,410459706002,0.03507194244604316,39,0.44282238442822386,182,411
431,410459706004,0.027692307692307693,27,0.36151603498542273,124,343
432,410459702001,0.11511511511511512,115,0.12631578947368421,48,380
433,410459702003,0.15533088235294118,169,0.05822784810126582,23,395
434,410459702004,0.18112947658402204,263,0.27802690582959644,186,669
435,410459702002,0.007922535211267605,9,0.36633663366336633,111,303
436,410459705001,0.0636237897648686,46,0.36585365853658536,105,287
437,410459705006,0.0024875621890547263,2,0.6628352490421456,173,261
438,410459705004,0.1407035175879397,112,0.5,141,282
439,410459705005,0.07658321060382917,52,0.3888888888888889,105,270
440,410459705003,0.07184241019698726,62,0.2786259541984733,73,262
441,410459705002,0.10628019323671498,88,0.1871345029239766,64,342
442,410510001002,0.10499265785609398,143,0.08181818181818182,45,550
443,410510006022,0.4480982567353407,1131,0.25339366515837103,224,884
444,410510006023,0.46378439079169004,826,0.2616279069767442,135,516
445,410510006021,0.2698706099815157,146,0.5971731448763251,169,283
446,410510008014,0.15015015015015015,150,0.5173160173160173,239,462
447,410510074002,0.29733673841663627,815,0.5683530678148547,528,929
448,410510007011,0.16135204081632654,253,0.24646781789638933,157,637
449,410510007012,0.1881656804733728,159,0.22562674094707522,81,359
450,410510016022,0.3380681818181818,357,0.30403800475059384,128,421
451,410510016023,0.23746223564954683,393,0.3598673300165838,217,603
452,410510016024,0.3489010989010989,254,0.2652439024390244,87,328
453,410510065011,0.07194860813704497,168,0.1326963906581741,125,942
454,410510079001,0.2927012791572611,389,0.7391304347826086,459,621
455,410510082022,0.26078167115902967,774,0.49952335557673977,524,1049
456,410510082021,0.20461669991450557,718,0.7050128534704371,1097,1556
457,410510083022,0.26924731182795697,626,0.4795180722891566,398,830
458,410510093022,0.36109303838646717,555,0.4467005076142132,264,591
459,410510097012,0.11574074074074074,125,0.2966804979253112,143,482
460,410510097013,0.5298701298701298,1020,0.20781527531083482,117,563
461,410510103032,0.22905027932960895,615,0.358604091456077,298,831
462,410510001007,0.23870967741935484,259,0.45271629778672035,225,497
463,410510001006,0.1032171581769437,77,0.37745098039215685,154,408
464,410510001005,0.04747774480712166,32,0.5014084507042254,178,355
465,410510001001,0.1377049180327869,126,0.1069364161849711,37,346
466,410390024042,0.16250611845325502,332,0.44733727810650886,378,845
467,410030011021,0.1451990632318501,124,0.5213414634146342,171,328
468,410030011022,0.1382699868938401,211,0.7893129770992366,517,655
469,410030104003,0.19933554817275748,480,0.29811715481171547,285,956
470,410030104001,0.008434864104967198,9,0.20114942528735633,70,348
471,410030104002,0.0,0,0.14624505928853754,37,253
472,410030101003,0.1069364161849711,296,0.02889576883384933,28,969
473,410030101001,0.07810650887573964,66,0.134185303514377,42,313
474,410030101002,0.07381729200652529,181,0.04120267260579064,37,898
475,410030101004,0.049706039551042226,93,0.1321762349799733,99,749
476,410030101005,0.0970873786407767,160,0.0,0,597
477,410030004004,0.1082375478927203,113,0.15192743764172337,67,441
478,410030004001,0.16122278056951425,385,0.5164835164835165,564,1092
479,410030004002,0.21146584277377276,616,0.2245762711864407,265,1180
480,410030004003,0.17485380116959065,299,0.4289655172413793,311,725
481,410030001001,0.02680067001675042,32,0.6791666666666667,326,480
482,410030001003,0.15978994748687173,213,0.3074141048824593,170,553
483,410390047003,0.059957173447537475,84,0.4192139737991266,192,458
484,410390047004,0.09873617693522907,125,0.7266553480475382,428,589
485,410390047001,0.05269320843091335,45,0.5414012738853503,170,314
486,410390050003,0.07491289198606271,86,0.2660377358490566,141,530
487,410390050001,0.1899392888117953,219,0.4504310344827586,209,464
488,410390044034,0.2486910994764398,380,0.3310810810810811,196,592
489,410390044031,0.07851596203623813,91,0.8004246284501062,377,471
490,410390044032,0.4500784108729744,861,0.8387799564270153,770,918
491,410390048001,0.20314192849404117,375,0.8675352877307275,799,921
492,410390048003,0.24714573539288112,368,0.9746031746031746,614,630
493,410390009031,0.11594202898550725,56,0.24675324675324675,57,231
494,410390009033,0.1757412398921833,326,0.36018957345971564,228,633
495,410390013022,0.10229088971763452,192,0.4560099132589839,368,807
496,410050214001,0.020618556701030927,68,0.044444444444444446,56,1260
497,410050220001,0.05361790733992712,103,0.27007299270072993,185,685
498,410050220002,0.0919629057187017,238,0.14946236559139786,139,930
499,410050231001,0.024072612470402526,61,0.06270996640537514,56,893
500,410050231002,0.05278810408921933,71,0.10600706713780919,60,566
501,410050231003,0.07417840375586854,158,0.14692982456140352,134,912
502,410050233002,0.13199426111908177,184,0.11931818181818182,63,528
503,410050233001,0.20611353711790392,472,0.06609547123623011,54,817
504,410050233003,0.09372979961215255,145,0.109375,56,512
505,410333607021,0.1645933014354067,516,0.4940239043824701,744,1506
506,410333607022,0.18891402714932126,167,0.6229508196721312,228,366
507,410333607023,0.10476663356504469,211,0.5872291904218928,515,877
508,410333610003,0.04805491990846682,63,0.12226277372262774,67,548
509,410333610004,0.04740406320541761,84,0.143646408839779,78,543
510,410333610002,0.09456066945606695,113,0.1893939393939394,100,528
511,410333616001,0.07142857142857142,82,0.5650485436893203,291,515
512,410333616007,0.06045751633986928,74,0.2182741116751269,129,591
513,410333616005,0.06573705179282868,33,0.06756756756756757,15,222
514,410333616002,0.011466505733252867,19,0.4185714285714286,293,700
515,410030108003,0.17346938775510204,323,0.4196675900277008,303,722
